# Input parameters: collectdata.py Namespace(channels=[1], config=None, debug=False, gnuplot=True, outfile=None, sleep=[0.25], type=None)
# Datetime		
'2016-04-02 16:21:01.69'	401
'2016-04-02 16:21:01.94'	402
'2016-04-02 16:21:02.20'	403
'2016-04-02 16:21:02.83'	403
'2016-04-02 16:21:03.08'	403
'2016-04-02 16:21:03.73'	404
'2016-04-02 16:21:03.98'	404
'2016-04-02 16:21:04.23'	404
'2016-04-02 16:21:04.87'	404
'2016-04-02 16:21:05.12'	404
'2016-04-02 16:21:05.75'	405
'2016-04-02 16:21:06.01'	405
'2016-04-02 16:21:06.65'	405
'2016-04-02 16:21:06.90'	404
'2016-04-02 16:21:07.15'	405
'2016-04-02 16:21:07.79'	404
'2016-04-02 16:21:08.04'	406
'2016-04-02 16:21:08.68'	405
'2016-04-02 16:21:08.93'	405
'2016-04-02 16:21:09.18'	405
'2016-04-02 16:21:09.82'	405
'2016-04-02 16:21:10.08'	405
'2016-04-02 16:21:10.71'	405
'2016-04-02 16:21:10.97'	403
'2016-04-02 16:21:11.22'	405
'2016-04-02 16:21:11.86'	403
'2016-04-02 16:21:12.11'	403
'2016-04-02 16:21:12.75'	402
'2016-04-02 16:21:13.00'	402
'2016-04-02 16:21:13.64'	402
'2016-04-02 16:21:13.89'	401
'2016-04-02 16:21:14.14'	400
'2016-04-02 16:21:14.78'	402
'2016-04-02 16:21:15.03'	402
'2016-04-02 16:21:15.67'	402
'2016-04-02 16:21:15.93'	402
'2016-04-02 16:21:16.18'	401
'2016-04-02 16:21:16.81'	402
'2016-04-02 16:21:17.07'	403
'2016-04-02 16:21:17.70'	402
'2016-04-02 16:21:17.96'	402
'2016-04-02 16:21:18.21'	403
'2016-04-02 16:21:18.85'	402
'2016-04-02 16:21:19.10'	402
'2016-04-02 16:21:19.73'	403
'2016-04-02 16:21:19.99'	403
'2016-04-02 16:21:20.24'	403
'2016-04-02 16:21:20.87'	403
'2016-04-02 16:21:21.13'	403
'2016-04-02 16:21:21.77'	404
'2016-04-02 16:21:22.02'	404
'2016-04-02 16:21:22.65'	404
'2016-04-02 16:21:22.91'	404
'2016-04-02 16:21:23.16'	404
'2016-04-02 16:21:23.81'	403
'2016-04-02 16:21:24.06'	405
'2016-04-02 16:21:24.70'	404
'2016-04-02 16:21:24.95'	404
'2016-04-02 16:21:25.21'	406
'2016-04-02 16:21:25.86'	405
'2016-04-02 16:21:26.11'	406
'2016-04-02 16:21:26.77'	405
'2016-04-02 16:21:27.02'	407
'2016-04-02 16:21:27.68'	408
'2016-04-02 16:21:27.94'	408
'2016-04-02 16:21:28.19'	408
'2016-04-02 16:21:28.82'	405
'2016-04-02 16:21:29.08'	407
'2016-04-02 16:21:29.72'	408
'2016-04-02 16:21:29.97'	407
'2016-04-02 16:21:30.23'	407
'2016-04-02 16:21:30.87'	408
'2016-04-02 16:21:31.12'	408
'2016-04-02 16:21:31.76'	408
'2016-04-02 16:21:32.01'	408
'2016-04-02 16:21:32.65'	408
'2016-04-02 16:21:32.90'	408
'2016-04-02 16:21:33.16'	407
'2016-04-02 16:21:33.80'	407
'2016-04-02 16:21:34.05'	407
'2016-04-02 16:21:34.69'	404
'2016-04-02 16:21:34.94'	409
'2016-04-02 16:21:35.20'	409
'2016-04-02 16:21:35.83'	409
'2016-04-02 16:21:36.08'	409
'2016-04-02 16:21:36.72'	409
'2016-04-02 16:21:36.98'	408
'2016-04-02 16:21:37.23'	409
'2016-04-02 16:21:37.87'	409
'2016-04-02 16:21:38.12'	409
'2016-04-02 16:21:38.75'	409
'2016-04-02 16:21:39.00'	409
'2016-04-02 16:21:39.65'	410
'2016-04-02 16:21:39.90'	410
'2016-04-02 16:21:40.15'	410
'2016-04-02 16:21:40.79'	410
'2016-04-02 16:21:41.05'	411
'2016-04-02 16:21:41.68'	410
'2016-04-02 16:21:41.94'	410
'2016-04-02 16:21:42.19'	410
'2016-04-02 16:21:42.83'	410
'2016-04-02 16:21:43.08'	410
'2016-04-02 16:21:43.72'	410
'2016-04-02 16:21:43.97'	408
'2016-04-02 16:21:44.23'	410
'2016-04-02 16:21:44.86'	411
'2016-04-02 16:21:45.11'	410
'2016-04-02 16:21:45.77'	412
'2016-04-02 16:21:46.02'	413
'2016-04-02 16:21:46.66'	413
'2016-04-02 16:21:46.91'	412
'2016-04-02 16:21:47.16'	413
'2016-04-02 16:21:47.80'	414
'2016-04-02 16:21:48.05'	414
'2016-04-02 16:21:48.69'	414
'2016-04-02 16:21:48.95'	414
'2016-04-02 16:21:49.20'	414
'2016-04-02 16:21:49.84'	414
'2016-04-02 16:21:50.09'	413
'2016-04-02 16:21:50.73'	414
'2016-04-02 16:21:50.98'	413
'2016-04-02 16:21:51.23'	414
'2016-04-02 16:21:51.88'	414
'2016-04-02 16:21:52.13'	414
'2016-04-02 16:21:52.76'	416
'2016-04-02 16:21:53.02'	415
'2016-04-02 16:21:53.65'	414
'2016-04-02 16:21:53.91'	415
'2016-04-02 16:21:54.16'	414
'2016-04-02 16:21:54.80'	415
'2016-04-02 16:21:55.05'	415
'2016-04-02 16:21:55.69'	416
'2016-04-02 16:21:55.94'	416
'2016-04-02 16:21:56.20'	416
'2016-04-02 16:21:56.83'	412
'2016-04-02 16:21:57.08'	416
'2016-04-02 16:21:57.73'	417
'2016-04-02 16:21:57.98'	419
'2016-04-02 16:21:58.23'	416
'2016-04-02 16:21:58.87'	416
'2016-04-02 16:21:59.12'	416
'2016-04-02 16:21:59.75'	416
'2016-04-02 16:22:00.01'	417
'2016-04-02 16:22:00.65'	416
'2016-04-02 16:22:00.90'	416
'2016-04-02 16:22:01.16'	416
'2016-04-02 16:22:01.79'	417
'2016-04-02 16:22:02.05'	418
'2016-04-02 16:22:02.68'	417
'2016-04-02 16:22:02.93'	416
'2016-04-02 16:22:03.19'	418
'2016-04-02 16:22:03.83'	417
'2016-04-02 16:22:04.08'	419
'2016-04-02 16:22:04.72'	417
'2016-04-02 16:22:04.97'	421
'2016-04-02 16:22:05.22'	418
'2016-04-02 16:22:05.86'	416
'2016-04-02 16:22:06.11'	417
'2016-04-02 16:22:06.75'	417
'2016-04-02 16:22:07.01'	417
'2016-04-02 16:22:07.64'	418
'2016-04-02 16:22:07.90'	418
'2016-04-02 16:22:08.15'	417
'2016-04-02 16:22:08.78'	418
'2016-04-02 16:22:09.04'	418
'2016-04-02 16:22:09.68'	418
'2016-04-02 16:22:09.93'	418
'2016-04-02 16:22:10.18'	418
'2016-04-02 16:22:10.82'	417
'2016-04-02 16:22:11.07'	418
'2016-04-02 16:22:11.71'	418
'2016-04-02 16:22:11.96'	418
'2016-04-02 16:22:12.21'	417
'2016-04-02 16:22:12.86'	418
'2016-04-02 16:22:13.11'	419
'2016-04-02 16:22:13.74'	419
'2016-04-02 16:22:13.00'	419
'2016-04-02 16:22:14.63'	418
'2016-04-02 16:22:14.89'	418
'2016-04-02 16:22:15.14'	419
'2016-04-02 16:22:15.78'	418
'2016-04-02 16:22:16.04'	418
'2016-04-02 16:22:16.67'	419
'2016-04-02 16:22:16.92'	419
'2016-04-02 16:22:17.18'	419
'2016-04-02 16:22:17.81'	419
'2016-04-02 16:22:18.07'	419
'2016-04-02 16:22:18.71'	419
'2016-04-02 16:22:18.96'	418
'2016-04-02 16:22:19.22'	419
'2016-04-02 16:22:19.85'	420
'2016-04-02 16:22:20.10'	419
'2016-04-02 16:22:20.74'	420
'2016-04-02 16:22:20.00'	421
'2016-04-02 16:22:21.25'	420
'2016-04-02 16:22:21.89'	421
'2016-04-02 16:22:22.14'	421
'2016-04-02 16:22:22.78'	418
'2016-04-02 16:22:23.03'	420
'2016-04-02 16:22:23.67'	419
'2016-04-02 16:22:23.92'	419
'2016-04-02 16:22:24.17'	419
'2016-04-02 16:22:24.81'	419
'2016-04-02 16:22:25.06'	419
'2016-04-02 16:22:25.70'	418
'2016-04-02 16:22:25.95'	420
'2016-04-02 16:22:26.21'	418
'2016-04-02 16:22:26.86'	419
'2016-04-02 16:22:27.12'	418
'2016-04-02 16:22:27.83'	418
'2016-04-02 16:22:28.08'	419
'2016-04-02 16:22:28.72'	420
'2016-04-02 16:22:28.97'	419
'2016-04-02 16:22:29.22'	419
'2016-04-02 16:22:29.86'	419
'2016-04-02 16:22:30.12'	419
'2016-04-02 16:22:30.75'	420
'2016-04-02 16:22:31.01'	419
'2016-04-02 16:22:31.64'	420
'2016-04-02 16:22:31.90'	421
'2016-04-02 16:22:32.15'	421
'2016-04-02 16:22:32.78'	422
'2016-04-02 16:22:33.04'	422
'2016-04-02 16:22:33.68'	422
'2016-04-02 16:22:33.93'	422
'2016-04-02 16:22:34.19'	422
'2016-04-02 16:22:34.82'	422
'2016-04-02 16:22:35.07'	422
'2016-04-02 16:22:35.70'	422
'2016-04-02 16:22:35.96'	423
'2016-04-02 16:22:36.21'	422
'2016-04-02 16:22:36.85'	422
'2016-04-02 16:22:37.10'	423
'2016-04-02 16:22:37.74'	423
'2016-04-02 16:22:37.99'	422
'2016-04-02 16:22:38.25'	422
'2016-04-02 16:22:38.88'	424
'2016-04-02 16:22:39.13'	422
'2016-04-02 16:22:39.77'	422
'2016-04-02 16:22:40.03'	423
'2016-04-02 16:22:40.66'	423
'2016-04-02 16:22:40.92'	424
'2016-04-02 16:22:41.17'	424
'2016-04-02 16:22:41.81'	425
'2016-04-02 16:22:42.06'	425
'2016-04-02 16:22:42.70'	426
'2016-04-02 16:22:42.95'	426
'2016-04-02 16:22:43.21'	426
'2016-04-02 16:22:43.84'	427
'2016-04-02 16:22:44.09'	426
'2016-04-02 16:22:44.73'	427
'2016-04-02 16:22:44.98'	425
'2016-04-02 16:22:45.23'	426
'2016-04-02 16:22:45.88'	427
'2016-04-02 16:22:46.13'	427
'2016-04-02 16:22:46.76'	426
'2016-04-02 16:22:47.02'	427
'2016-04-02 16:22:47.65'	426
'2016-04-02 16:22:47.91'	427
'2016-04-02 16:22:48.16'	427
'2016-04-02 16:22:48.80'	427
'2016-04-02 16:22:49.05'	427
'2016-04-02 16:22:49.69'	428
'2016-04-02 16:22:49.94'	429
'2016-04-02 16:22:50.20'	429
'2016-04-02 16:22:50.83'	430
'2016-04-02 16:22:51.09'	428
'2016-04-02 16:22:51.73'	429
'2016-04-02 16:22:51.98'	429
'2016-04-02 16:22:52.23'	429
'2016-04-02 16:22:52.87'	429
'2016-04-02 16:22:53.12'	429
'2016-04-02 16:22:53.76'	429
'2016-04-02 16:22:54.01'	429
'2016-04-02 16:22:54.65'	429
'2016-04-02 16:22:54.91'	429
'2016-04-02 16:22:55.16'	428
'2016-04-02 16:22:55.80'	429
'2016-04-02 16:22:56.05'	429
'2016-04-02 16:22:56.68'	429
'2016-04-02 16:22:56.93'	429
'2016-04-02 16:22:57.19'	428
'2016-04-02 16:22:57.83'	429
'2016-04-02 16:22:58.08'	429
'2016-04-02 16:22:58.71'	430
'2016-04-02 16:22:58.97'	429
'2016-04-02 16:22:59.22'	428
'2016-04-02 16:22:59.86'	429
'2016-04-02 16:23:00.11'	429
'2016-04-02 16:23:00.75'	428
'2016-04-02 16:23:01.01'	430
'2016-04-02 16:23:01.67'	425
'2016-04-02 16:23:01.92'	431
'2016-04-02 16:23:02.17'	431
'2016-04-02 16:23:02.81'	432
'2016-04-02 16:23:03.06'	433
'2016-04-02 16:23:03.70'	439
'2016-04-02 16:23:03.96'	433
'2016-04-02 16:23:04.21'	433
'2016-04-02 16:23:04.85'	433
'2016-04-02 16:23:05.10'	433
'2016-04-02 16:23:05.75'	434
'2016-04-02 16:23:05.00'	439
'2016-04-02 16:23:06.63'	433
'2016-04-02 16:23:06.89'	432
'2016-04-02 16:23:07.14'	434
'2016-04-02 16:23:07.78'	433
'2016-04-02 16:23:08.03'	433
'2016-04-02 16:23:08.67'	432
'2016-04-02 16:23:08.92'	432
'2016-04-02 16:23:09.17'	433
'2016-04-02 16:23:09.82'	434
'2016-04-02 16:23:10.07'	434
'2016-04-02 16:23:10.70'	440
'2016-04-02 16:23:10.96'	433
'2016-04-02 16:23:11.21'	435
'2016-04-02 16:23:11.85'	435
'2016-04-02 16:23:12.10'	436
'2016-04-02 16:23:12.74'	437
'2016-04-02 16:23:12.99'	436
'2016-04-02 16:23:13.25'	437
'2016-04-02 16:23:13.88'	437
'2016-04-02 16:23:14.14'	437
'2016-04-02 16:23:14.77'	438
'2016-04-02 16:23:15.02'	437
'2016-04-02 16:23:15.68'	438
'2016-04-02 16:23:15.93'	438
'2016-04-02 16:23:16.18'	438
'2016-04-02 16:23:16.82'	438
'2016-04-02 16:23:17.07'	438
'2016-04-02 16:23:17.71'	438
'2016-04-02 16:23:17.96'	439
'2016-04-02 16:23:18.21'	439
'2016-04-02 16:23:18.85'	439
'2016-04-02 16:23:19.11'	438
'2016-04-02 16:23:19.75'	439
'2016-04-02 16:23:19.00'	440
'2016-04-02 16:23:20.63'	439
'2016-04-02 16:23:20.89'	439
'2016-04-02 16:23:21.14'	440
'2016-04-02 16:23:21.78'	440
'2016-04-02 16:23:22.03'	441
'2016-04-02 16:23:22.67'	442
'2016-04-02 16:23:22.92'	442
'2016-04-02 16:23:23.17'	442
'2016-04-02 16:23:23.81'	440
'2016-04-02 16:23:24.06'	443
'2016-04-02 16:23:24.70'	442
'2016-04-02 16:23:24.95'	442
'2016-04-02 16:23:25.21'	441
'2016-04-02 16:23:25.87'	443
'2016-04-02 16:23:26.12'	450
'2016-04-02 16:23:26.77'	443
'2016-04-02 16:23:27.03'	443
'2016-04-02 16:23:27.69'	444
'2016-04-02 16:23:27.94'	444
'2016-04-02 16:23:28.20'	445
'2016-04-02 16:23:28.83'	444
'2016-04-02 16:23:29.08'	444
'2016-04-02 16:23:29.72'	444
'2016-04-02 16:23:29.97'	444
'2016-04-02 16:23:30.22'	445
'2016-04-02 16:23:30.86'	446
'2016-04-02 16:23:31.11'	448
'2016-04-02 16:23:31.75'	449
'2016-04-02 16:23:32.00'	448
'2016-04-02 16:23:32.63'	449
'2016-04-02 16:23:32.89'	450
'2016-04-02 16:23:33.14'	450
'2016-04-02 16:23:33.78'	450
'2016-04-02 16:23:34.04'	450
'2016-04-02 16:23:34.67'	451
'2016-04-02 16:23:34.92'	451
'2016-04-02 16:23:35.18'	451
'2016-04-02 16:23:35.81'	452
'2016-04-02 16:23:36.07'	452
'2016-04-02 16:23:36.71'	454
'2016-04-02 16:23:36.97'	453
'2016-04-02 16:23:37.22'	453
'2016-04-02 16:23:37.86'	453
'2016-04-02 16:23:38.11'	453
'2016-04-02 16:23:38.74'	454
'2016-04-02 16:23:38.00'	454
'2016-04-02 16:23:39.25'	455
'2016-04-02 16:23:39.89'	454
'2016-04-02 16:23:40.14'	453
'2016-04-02 16:23:40.78'	455
'2016-04-02 16:23:41.03'	456
'2016-04-02 16:23:41.67'	456
'2016-04-02 16:23:41.92'	456
'2016-04-02 16:23:42.18'	456
'2016-04-02 16:23:42.82'	457
'2016-04-02 16:23:43.07'	457
'2016-04-02 16:23:43.71'	458
'2016-04-02 16:23:43.96'	458
'2016-04-02 16:23:44.21'	458
'2016-04-02 16:23:44.85'	456
'2016-04-02 16:23:45.10'	458
'2016-04-02 16:23:45.74'	459
'2016-04-02 16:23:45.00'	457
'2016-04-02 16:23:46.25'	459
'2016-04-02 16:23:46.88'	460
'2016-04-02 16:23:47.14'	460
'2016-04-02 16:23:47.77'	460
'2016-04-02 16:23:48.03'	460
'2016-04-02 16:23:48.66'	460
'2016-04-02 16:23:48.91'	460
'2016-04-02 16:23:49.17'	462
'2016-04-02 16:23:49.80'	460
'2016-04-02 16:23:50.06'	460
'2016-04-02 16:23:50.69'	460
'2016-04-02 16:23:50.94'	461
'2016-04-02 16:23:51.20'	461
'2016-04-02 16:23:51.84'	461
'2016-04-02 16:23:52.09'	459
'2016-04-02 16:23:52.72'	461
'2016-04-02 16:23:52.98'	461
'2016-04-02 16:23:53.23'	461
'2016-04-02 16:23:53.87'	461
'2016-04-02 16:23:54.12'	461
'2016-04-02 16:23:54.76'	461
'2016-04-02 16:23:55.01'	461
'2016-04-02 16:23:55.65'	461
'2016-04-02 16:23:55.90'	461
'2016-04-02 16:23:56.16'	461
'2016-04-02 16:23:56.79'	460
'2016-04-02 16:23:57.04'	461
'2016-04-02 16:23:57.68'	461
'2016-04-02 16:23:57.93'	461
'2016-04-02 16:23:58.18'	462
'2016-04-02 16:23:58.82'	461
'2016-04-02 16:23:59.07'	461
'2016-04-02 16:23:59.71'	461
'2016-04-02 16:23:59.96'	461
'2016-04-02 16:24:00.21'	461
'2016-04-02 16:24:00.85'	460
'2016-04-02 16:24:01.11'	461
'2016-04-02 16:24:01.75'	461
'2016-04-02 16:24:01.00'	460
'2016-04-02 16:24:02.64'	462
'2016-04-02 16:24:02.90'	461
'2016-04-02 16:24:03.15'	456
'2016-04-02 16:24:03.79'	460
'2016-04-02 16:24:04.05'	461
'2016-04-02 16:24:04.68'	460
'2016-04-02 16:24:04.93'	460
'2016-04-02 16:24:05.19'	462
'2016-04-02 16:24:05.82'	461
'2016-04-02 16:24:06.08'	460
'2016-04-02 16:24:06.71'	460
'2016-04-02 16:24:06.96'	461
'2016-04-02 16:24:07.22'	461
'2016-04-02 16:24:07.85'	461
'2016-04-02 16:24:08.11'	461
'2016-04-02 16:24:08.74'	460
'2016-04-02 16:24:08.99'	460
'2016-04-02 16:24:09.25'	461
'2016-04-02 16:24:09.89'	461
'2016-04-02 16:24:10.14'	461
'2016-04-02 16:24:10.77'	461
'2016-04-02 16:24:11.03'	460
'2016-04-02 16:24:11.66'	461
'2016-04-02 16:24:11.92'	460
'2016-04-02 16:24:12.17'	461
'2016-04-02 16:24:12.81'	461
'2016-04-02 16:24:13.06'	460
'2016-04-02 16:24:13.70'	461
'2016-04-02 16:24:13.95'	460
'2016-04-02 16:24:14.21'	460
'2016-04-02 16:24:14.84'	460
'2016-04-02 16:24:15.10'	460
'2016-04-02 16:24:15.74'	461
'2016-04-02 16:24:15.99'	461
'2016-04-02 16:24:16.25'	460
'2016-04-02 16:24:16.88'	461
'2016-04-02 16:24:17.14'	461
'2016-04-02 16:24:17.78'	461
'2016-04-02 16:24:18.03'	461
'2016-04-02 16:24:18.67'	461
'2016-04-02 16:24:18.92'	460
'2016-04-02 16:24:19.17'	458
'2016-04-02 16:24:19.81'	461
'2016-04-02 16:24:20.06'	461
'2016-04-02 16:24:20.70'	462
'2016-04-02 16:24:20.95'	462
'2016-04-02 16:24:21.20'	462
'2016-04-02 16:24:21.85'	462
'2016-04-02 16:24:22.10'	462
'2016-04-02 16:24:22.73'	468
'2016-04-02 16:24:22.98'	461
'2016-04-02 16:24:23.24'	459
'2016-04-02 16:24:23.88'	460
'2016-04-02 16:24:24.13'	461
'2016-04-02 16:24:24.77'	461
'2016-04-02 16:24:25.02'	462
'2016-04-02 16:24:25.67'	461
'2016-04-02 16:24:25.92'	461
'2016-04-02 16:24:26.18'	462
'2016-04-02 16:24:26.83'	459
'2016-04-02 16:24:27.08'	458
'2016-04-02 16:24:27.74'	458
'2016-04-02 16:24:27.99'	458
'2016-04-02 16:24:28.25'	457
'2016-04-02 16:24:28.88'	457
'2016-04-02 16:24:29.14'	456
'2016-04-02 16:24:29.77'	456
'2016-04-02 16:24:30.03'	456
'2016-04-02 16:24:30.66'	455
'2016-04-02 16:24:30.91'	455
'2016-04-02 16:24:31.17'	455
'2016-04-02 16:24:31.80'	455
'2016-04-02 16:24:32.06'	454
'2016-04-02 16:24:32.69'	454
'2016-04-02 16:24:32.94'	454
'2016-04-02 16:24:33.20'	454
'2016-04-02 16:24:33.84'	454
'2016-04-02 16:24:34.09'	456
'2016-04-02 16:24:34.73'	454
'2016-04-02 16:24:34.98'	453
'2016-04-02 16:24:35.24'	454
'2016-04-02 16:24:35.87'	454
'2016-04-02 16:24:36.13'	454
'2016-04-02 16:24:36.76'	453
'2016-04-02 16:24:37.01'	454
'2016-04-02 16:24:37.65'	453
'2016-04-02 16:24:37.90'	453
'2016-04-02 16:24:38.16'	453
'2016-04-02 16:24:38.79'	453
'2016-04-02 16:24:39.04'	452
'2016-04-02 16:24:39.68'	453
'2016-04-02 16:24:39.93'	452
'2016-04-02 16:24:40.19'	453
'2016-04-02 16:24:40.82'	452
'2016-04-02 16:24:41.08'	453
'2016-04-02 16:24:41.71'	453
'2016-04-02 16:24:41.97'	453
'2016-04-02 16:24:42.22'	452
'2016-04-02 16:24:42.86'	452
'2016-04-02 16:24:43.11'	452
'2016-04-02 16:24:43.75'	452
'2016-04-02 16:24:44.00'	452
'2016-04-02 16:24:44.64'	451
'2016-04-02 16:24:44.90'	451
'2016-04-02 16:24:45.15'	452
'2016-04-02 16:24:45.79'	452
'2016-04-02 16:24:46.04'	452
'2016-04-02 16:24:46.67'	452
'2016-04-02 16:24:46.92'	451
'2016-04-02 16:24:47.18'	452
'2016-04-02 16:24:47.81'	452
'2016-04-02 16:24:48.07'	451
'2016-04-02 16:24:48.70'	451
'2016-04-02 16:24:48.95'	452
'2016-04-02 16:24:49.20'	452
'2016-04-02 16:24:49.84'	451
'2016-04-02 16:24:50.09'	451
'2016-04-02 16:24:50.73'	451
'2016-04-02 16:24:50.98'	451
'2016-04-02 16:24:51.23'	450
'2016-04-02 16:24:51.88'	450
'2016-04-02 16:24:52.14'	450
'2016-04-02 16:24:52.77'	450
'2016-04-02 16:24:53.02'	450
'2016-04-02 16:24:53.67'	450
'2016-04-02 16:24:53.92'	450
'2016-04-02 16:24:54.17'	450
'2016-04-02 16:24:54.81'	450
'2016-04-02 16:24:55.07'	450
'2016-04-02 16:24:55.70'	449
'2016-04-02 16:24:55.95'	449
'2016-04-02 16:24:56.21'	450
'2016-04-02 16:24:56.84'	450
'2016-04-02 16:24:57.09'	450
'2016-04-02 16:24:57.73'	450
'2016-04-02 16:24:57.98'	450
'2016-04-02 16:24:58.24'	450
'2016-04-02 16:24:58.87'	449
'2016-04-02 16:24:59.12'	449
'2016-04-02 16:24:59.76'	449
'2016-04-02 16:25:00.01'	449
'2016-04-02 16:25:00.64'	449
'2016-04-02 16:25:00.90'	448
'2016-04-02 16:25:01.15'	449
'2016-04-02 16:25:01.79'	449
'2016-04-02 16:25:02.05'	450
'2016-04-02 16:25:02.69'	449
'2016-04-02 16:25:02.94'	449
'2016-04-02 16:25:03.20'	449
'2016-04-02 16:25:03.84'	449
'2016-04-02 16:25:04.09'	449
'2016-04-02 16:25:04.72'	448
'2016-04-02 16:25:04.98'	449
'2016-04-02 16:25:05.23'	449
'2016-04-02 16:25:05.87'	449
'2016-04-02 16:25:06.13'	449
'2016-04-02 16:25:06.76'	449
'2016-04-02 16:25:07.01'	449
'2016-04-02 16:25:07.65'	448
'2016-04-02 16:25:07.91'	449
'2016-04-02 16:25:08.16'	448
'2016-04-02 16:25:08.79'	448
'2016-04-02 16:25:09.04'	448
'2016-04-02 16:25:09.68'	448
'2016-04-02 16:25:09.94'	448
'2016-04-02 16:25:10.19'	448
'2016-04-02 16:25:10.82'	448
'2016-04-02 16:25:11.08'	448
'2016-04-02 16:25:11.72'	448
'2016-04-02 16:25:11.97'	448
'2016-04-02 16:25:12.22'	448
'2016-04-02 16:25:12.86'	447
'2016-04-02 16:25:13.11'	448
'2016-04-02 16:25:13.75'	448
'2016-04-02 16:25:14.00'	448
'2016-04-02 16:25:14.64'	448
'2016-04-02 16:25:14.90'	447
'2016-04-02 16:25:15.15'	449
'2016-04-02 16:25:15.79'	446
'2016-04-02 16:25:16.04'	447
'2016-04-02 16:25:16.67'	446
'2016-04-02 16:25:16.93'	447
'2016-04-02 16:25:17.18'	446
'2016-04-02 16:25:17.81'	450
'2016-04-02 16:25:18.07'	446
'2016-04-02 16:25:18.70'	447
'2016-04-02 16:25:18.96'	447
'2016-04-02 16:25:19.21'	447
'2016-04-02 16:25:19.84'	447
'2016-04-02 16:25:20.10'	447
'2016-04-02 16:25:20.73'	447
'2016-04-02 16:25:20.98'	448
'2016-04-02 16:25:21.24'	447
'2016-04-02 16:25:21.88'	447
'2016-04-02 16:25:22.13'	447
'2016-04-02 16:25:22.76'	447
'2016-04-02 16:25:23.02'	446
'2016-04-02 16:25:23.66'	446
'2016-04-02 16:25:23.92'	446
'2016-04-02 16:25:24.17'	446
'2016-04-02 16:25:24.80'	447
'2016-04-02 16:25:25.05'	447
'2016-04-02 16:25:25.69'	448
'2016-04-02 16:25:25.94'	447
'2016-04-02 16:25:26.20'	447
'2016-04-02 16:25:26.85'	446
'2016-04-02 16:25:27.10'	447
'2016-04-02 16:25:27.76'	447
'2016-04-02 16:25:28.01'	447
'2016-04-02 16:25:28.64'	447
'2016-04-02 16:25:28.90'	447
'2016-04-02 16:25:29.15'	447
'2016-04-02 16:25:29.78'	447
'2016-04-02 16:25:30.04'	448
'2016-04-02 16:25:30.67'	447
'2016-04-02 16:25:30.93'	446
'2016-04-02 16:25:31.18'	447
'2016-04-02 16:25:31.82'	447
'2016-04-02 16:25:32.07'	447
'2016-04-02 16:25:32.71'	447
'2016-04-02 16:25:32.97'	447
'2016-04-02 16:25:33.22'	447
'2016-04-02 16:25:33.86'	446
'2016-04-02 16:25:34.12'	446
'2016-04-02 16:25:34.75'	445
'2016-04-02 16:25:35.01'	445
'2016-04-02 16:25:35.65'	446
'2016-04-02 16:25:35.90'	446
'2016-04-02 16:25:36.15'	446
'2016-04-02 16:25:36.79'	446
'2016-04-02 16:25:37.04'	446
'2016-04-02 16:25:37.68'	445
'2016-04-02 16:25:37.93'	445
'2016-04-02 16:25:38.19'	445
'2016-04-02 16:25:38.82'	445
'2016-04-02 16:25:39.07'	445
'2016-04-02 16:25:39.71'	444
'2016-04-02 16:25:39.96'	444
'2016-04-02 16:25:40.22'	444
'2016-04-02 16:25:40.85'	444
'2016-04-02 16:25:41.10'	444
'2016-04-02 16:25:41.74'	443
'2016-04-02 16:25:41.00'	443
'2016-04-02 16:25:42.63'	444
'2016-04-02 16:25:42.89'	444
'2016-04-02 16:25:43.14'	443
'2016-04-02 16:25:43.78'	443
'2016-04-02 16:25:44.03'	443
'2016-04-02 16:25:44.68'	443
'2016-04-02 16:25:44.93'	442
'2016-04-02 16:25:45.18'	442
'2016-04-02 16:25:45.84'	443
'2016-04-02 16:25:46.10'	443
'2016-04-02 16:25:46.74'	443
'2016-04-02 16:25:46.99'	443
'2016-04-02 16:25:47.25'	443
'2016-04-02 16:25:47.89'	443
'2016-04-02 16:25:48.14'	443
'2016-04-02 16:25:48.79'	443
'2016-04-02 16:25:49.04'	443
'2016-04-02 16:25:49.68'	443
'2016-04-02 16:25:49.93'	443
'2016-04-02 16:25:50.19'	444
'2016-04-02 16:25:50.82'	443
'2016-04-02 16:25:51.07'	443
'2016-04-02 16:25:51.71'	443
'2016-04-02 16:25:51.97'	443
'2016-04-02 16:25:52.22'	443
'2016-04-02 16:25:52.86'	443
'2016-04-02 16:25:53.12'	442
'2016-04-02 16:25:53.76'	442
'2016-04-02 16:25:54.01'	443
'2016-04-02 16:25:54.65'	443
'2016-04-02 16:25:54.90'	443
'2016-04-02 16:25:55.16'	442
'2016-04-02 16:25:55.79'	442
'2016-04-02 16:25:56.04'	442
'2016-04-02 16:25:56.68'	442
'2016-04-02 16:25:56.93'	442
'2016-04-02 16:25:57.19'	442
'2016-04-02 16:25:57.83'	441
'2016-04-02 16:25:58.08'	442
'2016-04-02 16:25:58.72'	442
'2016-04-02 16:25:58.97'	442
'2016-04-02 16:25:59.22'	442
'2016-04-02 16:25:59.86'	442
'2016-04-02 16:26:00.11'	442
'2016-04-02 16:26:00.74'	442
'2016-04-02 16:26:00.00'	442
'2016-04-02 16:26:01.25'	442
'2016-04-02 16:26:01.88'	442
'2016-04-02 16:26:02.14'	442
'2016-04-02 16:26:02.78'	442
'2016-04-02 16:26:03.03'	441
